COUNTY,Date,Cases (Total),Cases (Confirmed Only),Cases (Probable Only),Total tests (new people),Total tests (susceptible test encounters),Total PCR tests (susceptible test encounters),Total Ag tests (susceptible test encounters),Total tests (specimens),Total PCR tests (specimens),Total Ag tests (specimens),Total Recovered,New Hospital Admission,Active Hospitalized Cases,Total Deaths,Total Active Cases,Cases Age 0-9,Cases Age 10-19,Cases Age 20-29,Cases Age 30-39,Cases Age 40-49,Cases Age 50-59,Cases Age 60-69,Cases Age 70-79,Cases Age 80+
Kidder,2020-08-08,1,1,0,3,55,55,0,55.0,55.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LaMoure,2020-08-08,0,0,0,14,24,24,0,24.0,24.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan,2020-08-08,0,0,0,1,5,5,0,5.0,5.0,0.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McHenry,2020-08-08,0,0,0,5,18,18,0,18.0,18.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McIntosh,2020-08-08,0,0,0,6,14,14,0,14.0,14.0,0.0,2,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McKenzie,2020-08-08,0,0,0,3,19,19,0,20.0,20.0,0.0,1,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McLean,2020-08-08,2,2,0,13,47,47,0,47.0,47.0,0.0,7,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Mercer,2020-08-08,1,1,0,6,18,18,0,18.0,18.0,0.0,1,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Morton,2020-08-08,9,9,0,34,327,327,0,330.0,330.0,0.0,5,0.0,6.0,0.0,96.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0
Mountrail,2020-08-08,1,1,0,14,27,27,0,28.0,28.0,0.0,0,0.0,3.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nelson,2020-08-08,0,0,0,3,89,89,0,91.0,91.0,0.0,0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,2020-08-08,0,0,0,0,3,3,0,3.0,3.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pembina,2020-08-08,0,0,0,8,193,193,0,264.0,264.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierce,2020-08-08,1,1,0,8,89,89,0,89.0,89.0,0.0,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ramsey,2020-08-08,0,0,0,19,100,100,0,101.0,101.0,0.0,6,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ransom,2020-08-08,0,0,0,3,75,75,0,75.0,75.0,0.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renville,2020-08-08,0,0,0,1,2,2,0,2.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richland,2020-08-08,3,3,0,11,57,57,0,59.0,59.0,0.0,2,2.0,6.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Rolette,2020-08-08,11,11,0,263,536,536,0,539.0,539.0,0.0,10,0.0,1.0,0.0,35.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0
Sargent,2020-08-08,0,0,0,5,27,27,0,27.0,27.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheridan,2020-08-08,0,0,0,5,7,7,0,7.0,7.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sioux,2020-08-08,5,5,0,16,33,33,0,33.0,33.0,0.0,2,0.0,2.0,0.0,25.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Slope,2020-08-08,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stark,2020-08-08,2,2,0,35,227,227,0,230.0,230.0,0.0,7,0.0,2.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Steele,2020-08-08,0,0,0,5,15,15,0,15.0,15.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stutsman,2020-08-08,0,0,0,10,89,89,0,92.0,92.0,0.0,4,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Towner,2020-08-08,0,0,0,1,8,8,0,8.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traill,2020-08-08,1,1,0,6,12,12,0,14.0,14.0,0.0,2,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Unknown,2020-08-08,0,0,0,24,27,27,0,27.0,27.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walsh,2020-08-08,0,0,0,6,89,89,0,95.0,95.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ward,2020-08-08,1,1,0,67,149,149,0,152.0,152.0,0.0,5,0.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wells,2020-08-08,0,0,0,84,101,101,0,101.0,101.0,0.0,0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Williams,2020-08-08,2,2,0,36,261,261,0,266.0,266.0,0.0,4,0.0,1.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Adams,2020-08-09,1,1,0,3,70,70,0,72.0,72.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Barnes,2020-08-09,2,2,0,6,15,15,0,17.0,17.0,0.0,1,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Benson,2020-08-09,1,1,0,5,14,14,0,14.0,14.0,0.0,6,0.0,6.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Billings,2020-08-09,0,0,0,0,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bottineau,2020-08-09,0,0,0,13,22,22,0,22.0,22.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bowman,2020-08-09,2,2,0,4,12,12,0,12.0,12.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Burke,2020-08-09,0,0,0,2,3,3,0,3.0,3.0,0.0,1,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burleigh,2020-08-09,30,30,0,252,563,563,0,579.0,579.0,0.0,20,0.0,13.0,0.0,231.0,0.0,6.0,4.0,2.0,5.0,5.0,4.0,3.0,1.0
Cass,2020-08-09,7,7,0,70,196,196,0,199.0,199.0,0.0,15,0.0,2.0,0.0,118.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0
Cavalier,2020-08-09,0,0,0,2,21,21,0,28.0,28.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dickey,2020-08-09,0,0,0,2,136,136,0,136.0,136.0,0.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divide,2020-08-09,0,0,0,1,1,1,0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dunn,2020-08-09,0,0,0,2,7,7,0,7.0,7.0,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddy,2020-08-09,0,0,0,2,8,8,0,9.0,9.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmons,2020-08-09,0,0,0,23,47,47,0,49.0,49.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster,2020-08-09,1,1,0,1,18,18,0,18.0,18.0,0.0,0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Golden Valley,2020-08-09,1,1,0,0,2,2,0,2.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Grand Forks,2020-08-09,6,6,0,195,675,675,0,686.0,686.0,0.0,7,1.0,1.0,0.0,47.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
Grant,2020-08-09,0,0,0,1,5,5,0,5.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Griggs,2020-08-09,0,0,0,1,10,10,0,10.0,10.0,0.0,1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hettinger,2020-08-09,0,0,0,1,7,7,0,7.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kidder,2020-08-09,4,4,0,15,24,24,0,24.0,24.0,0.0,2,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
LaMoure,2020-08-09,0,0,0,2,17,17,0,17.0,17.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan,2020-08-09,0,0,0,1,47,47,0,48.0,48.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McHenry,2020-08-09,1,1,0,6,98,98,0,99.0,99.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McIntosh,2020-08-09,7,7,0,17,136,136,0,137.0,137.0,0.0,2,0.0,2.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0
McKenzie,2020-08-09,0,0,0,6,20,20,0,20.0,20.0,0.0,3,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McLean,2020-08-09,11,11,0,30,139,139,0,141.0,141.0,0.0,3,1.0,4.0,0.0,34.0,4.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0
Mercer,2020-08-09,0,0,0,14,68,68,0,71.0,71.0,0.0,0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morton,2020-08-09,16,16,0,85,390,390,0,403.0,403.0,0.0,2,0.0,6.0,0.0,110.0,1.0,3.0,4.0,0.0,2.0,3.0,2.0,1.0,0.0
Mountrail,2020-08-09,6,6,0,37,87,87,0,88.0,88.0,0.0,3,0.0,3.0,0.0,23.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Nelson,2020-08-09,1,1,0,4,100,100,0,100.0,100.0,0.0,3,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Oliver,2020-08-09,0,0,0,1,4,4,0,4.0,4.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pembina,2020-08-09,0,0,0,3,17,17,0,21.0,21.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierce,2020-08-09,0,0,0,1,7,7,0,7.0,7.0,0.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramsey,2020-08-09,1,1,0,14,154,154,0,158.0,158.0,0.0,2,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ransom,2020-08-09,0,0,0,5,54,54,0,54.0,54.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renville,2020-08-09,0,0,0,37,46,46,0,48.0,48.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richland,2020-08-09,0,0,0,6,15,15,0,15.0,15.0,0.0,2,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rolette,2020-08-09,1,1,0,32,101,101,0,103.0,103.0,0.0,3,0.0,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sargent,2020-08-09,0,0,0,0,11,11,0,11.0,11.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheridan,2020-08-09,1,1,0,2,3,3,0,4.0,4.0,0.0,1,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sioux,2020-08-09,0,0,0,5,11,11,0,11.0,11.0,0.0,1,1.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slope,2020-08-09,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stark,2020-08-09,3,3,0,43,111,111,0,112.0,112.0,0.0,14,0.0,1.0,2.0,55.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
Steele,2020-08-09,0,0,0,2,4,4,0,4.0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stutsman,2020-08-09,0,0,0,9,76,76,0,77.0,77.0,0.0,2,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Towner,2020-08-09,0,0,0,4,9,9,0,11.0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traill,2020-08-09,0,0,0,4,10,10,0,12.0,12.0,0.0,2,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,2020-08-09,0,0,0,9,12,12,0,12.0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walsh,2020-08-09,0,0,0,16,52,52,0,68.0,68.0,0.0,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ward,2020-08-09,12,12,0,113,765,765,0,772.0,772.0,0.0,4,0.0,2.0,0.0,50.0,1.0,4.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0
Wells,2020-08-09,0,0,0,5,7,7,0,7.0,7.0,0.0,2,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Williams,2020-08-09,2,2,0,20,50,50,0,58.0,58.0,0.0,4,1.0,2.0,0.0,44.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adams,2020-08-10,0,0,0,4,16,16,0,16.0,16.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barnes,2020-08-10,0,0,0,27,351,351,0,354.0,354.0,0.0,2,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benson,2020-08-10,4,4,0,12,46,46,0,60.0,60.0,0.0,15,1.0,7.0,0.0,32.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Billings,2020-08-10,0,0,0,0,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bottineau,2020-08-10,1,1,0,10,12,12,0,12.0,12.0,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bowman,2020-08-10,2,2,0,44,168,168,0,168.0,168.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Burke,2020-08-10,0,0,0,4,4,4,0,6.0,6.0,0.0,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burleigh,2020-08-10,43,43,0,291,526,526,0,543.0,543.0,0.0,36,2.0,12.0,1.0,237.0,0.0,5.0,8.0,5.0,6.0,7.0,5.0,4.0,3.0
Cass,2020-08-10,13,13,0,200,595,595,0,618.0,618.0,0.0,11,1.0,3.0,0.0,120.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0
Cavalier,2020-08-10,0,0,0,1,10,10,0,13.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dickey,2020-08-10,0,0,0,2,39,39,0,40.0,40.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divide,2020-08-10,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dunn,2020-08-10,1,1,0,4,9,9,0,10.0,10.0,0.0,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Eddy,2020-08-10,0,0,0,2,14,14,0,16.0,16.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmons,2020-08-10,0,0,0,1,3,3,0,3.0,3.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster,2020-08-10,1,1,0,15,128,128,0,131.0,131.0,0.0,0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Golden Valley,2020-08-10,0,0,0,2,8,8,0,8.0,8.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grand Forks,2020-08-10,18,18,0,316,747,747,0,857.0,857.0,0.0,4,0.0,0.0,1.0,60.0,0.0,1.0,8.0,3.0,1.0,2.0,1.0,0.0,2.0
Grant,2020-08-10,0,0,0,4,5,5,0,5.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Griggs,2020-08-10,1,1,0,4,24,24,0,31.0,31.0,0.0,1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hettinger,2020-08-10,0,0,0,1,6,6,0,6.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kidder,2020-08-10,0,0,0,7,11,11,0,12.0,12.0,0.0,1,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaMoure,2020-08-10,0,0,0,2,11,11,0,11.0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan,2020-08-10,0,0,0,0,6,6,0,6.0,6.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McHenry,2020-08-10,0,0,0,9,11,11,0,11.0,11.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McIntosh,2020-08-10,0,0,0,0,2,2,0,2.0,2.0,0.0,4,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McKenzie,2020-08-10,0,0,0,7,16,16,0,18.0,18.0,0.0,2,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McLean,2020-08-10,5,5,0,18,33,33,0,34.0,34.0,0.0,6,0.0,4.0,0.0,33.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
Mercer,2020-08-10,2,2,0,36,62,62,0,65.0,65.0,0.0,2,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Morton,2020-08-10,19,19,0,106,171,171,0,176.0,176.0,0.0,9,2.0,6.0,0.0,120.0,1.0,0.0,4.0,6.0,1.0,3.0,2.0,1.0,1.0
Mountrail,2020-08-10,1,1,0,16,32,32,0,34.0,34.0,0.0,4,0.0,3.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nelson,2020-08-10,0,0,0,15,94,94,0,104.0,104.0,0.0,1,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,2020-08-10,0,0,0,2,2,2,0,2.0,2.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pembina,2020-08-10,0,0,0,12,100,100,0,108.0,108.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierce,2020-08-10,0,0,0,6,9,9,0,9.0,9.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramsey,2020-08-10,6,6,0,34,136,136,0,163.0,163.0,0.0,7,0.0,0.0,0.0,22.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Ransom,2020-08-10,0,0,0,2,7,7,0,7.0,7.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renville,2020-08-10,0,0,0,2,4,4,0,4.0,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richland,2020-08-10,1,1,0,11,83,83,0,85.0,85.0,0.0,1,0.0,6.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rolette,2020-08-10,8,8,0,293,547,547,0,556.0,556.0,0.0,3,1.0,1.0,0.0,38.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
Sargent,2020-08-10,0,0,0,2,10,10,0,10.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheridan,2020-08-10,0,0,0,1,4,4,0,4.0,4.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sioux,2020-08-10,2,2,0,8,16,16,0,17.0,17.0,0.0,0,0.0,3.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Slope,2020-08-10,1,1,0,0,4,4,0,4.0,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stark,2020-08-10,28,28,0,99,643,643,0,655.0,655.0,0.0,10,0.0,1.0,0.0,73.0,3.0,3.0,4.0,3.0,5.0,2.0,5.0,2.0,1.0
Steele,2020-08-10,1,1,0,1,10,10,0,12.0,12.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stutsman,2020-08-10,1,1,0,140,415,415,0,424.0,424.0,0.0,2,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Towner,2020-08-10,0,0,0,1,9,9,0,9.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traill,2020-08-10,2,2,0,14,29,29,0,36.0,36.0,0.0,1,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,2020-08-10,0,0,0,12,14,14,0,14.0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walsh,2020-08-10,2,2,0,14,44,44,0,62.0,62.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Ward,2020-08-10,2,2,0,60,97,97,0,99.0,99.0,0.0,8,0.0,2.0,0.0,44.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Wells,2020-08-10,0,0,0,6,25,25,0,25.0,25.0,0.0,1,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Williams,2020-08-10,4,4,0,62,82,82,0,88.0,88.0,0.0,7,1.0,3.0,0.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Adams,2020-08-11,0,0,0,2,4,4,0,4.0,4.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barnes,2020-08-11,0,0,0,11,30,30,0,30.0,30.0,0.0,0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benson,2020-08-11,3,3,0,9,44,44,0,47.0,47.0,0.0,9,0.0,6.0,0.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Billings,2020-08-11,0,0,0,0,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bottineau,2020-08-11,0,0,0,4,13,13,0,14.0,14.0,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bowman,2020-08-11,1,1,0,44,97,97,0,97.0,97.0,0.0,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Burke,2020-08-11,0,0,0,4,16,16,0,17.0,17.0,0.0,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burleigh,2020-08-11,12,12,0,134,288,288,0,304.0,304.0,0.0,30,1.0,13.0,0.0,219.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0
